,DIA,EEM,QQQ,SPY,VXX
2019-01-02 09:31:00,0.4000000000000057,0.020000000000003126,0.30000000000001137,0.22999999999998977,-0.054999999999999716
2019-01-02 09:32:00,-0.20000000000001705,0.01999999999999602,0.07999999999998408,-0.020000000000010232,-0.15500000000000114
2019-01-02 09:33:00,-0.09999999999999432,0.0,0.0,-0.06999999999999318,0.11999999999999744
2019-01-02 09:34:00,0.010000000000019327,0.020000000000003126,0.0800000000000125,0.0,0.09000000000000341
2019-01-02 09:35:00,-0.040000000000020464,0.0,-0.12000000000000455,-0.12000000000000455,0.1599999999999966
2019-01-02 09:36:00,0.05000000000001137,0.030000000000001137,0.2599999999999909,0.09000000000000341,-0.1699999999999946
2019-01-02 09:37:00,0.1699999999999875,0.02999999999999403,0.040000000000020464,0.2599999999999909,-0.14000000000000057
2019-01-02 09:38:00,-0.009999999999990905,0.0,0.0,0.0,0.0049999999999954525
2019-01-02 09:39:00,0.21999999999999886,0.020000000000003126,-0.1599999999999966,0.0,-0.015000000000000568
2019-01-02 09:40:00,-0.30000000000001137,-0.030000000000001137,-0.18000000000000682,-0.1799999999999784,0.07000000000000028
2019-01-02 09:41:00,0.12000000000000455,0.0,0.060000000000002274,0.12999999999999545,-0.07000000000000028
2019-01-02 09:42:00,0.18000000000000682,0.030000000000001137,0.18999999999999773,0.12000000000000455,-0.10999999999999943
2019-01-02 09:43:00,0.05000000000001137,0.00999999999999801,0.04999999999998295,0.04999999999998295,-0.03999999999999915
2019-01-02 09:44:00,0.11999999999997613,-0.01999999999999602,-0.05999999999997385,0.0800000000000125,0.08500000000000085
2019-01-02 09:45:00,0.19000000000002615,0.00999999999999801,0.2799999999999727,0.2699999999999818,-0.125
2019-01-02 09:46:00,-0.0800000000000125,0.0,-0.01999999999998181,-0.01999999999998181,0.03999999999999915
2019-01-02 09:47:00,0.3100000000000023,0.00999999999999801,0.06999999999999318,0.13999999999998636,-0.030000000000001137
2019-01-02 09:48:00,-0.11000000000001364,0.0,0.009999999999990905,-0.07999999999998408,-0.0899999999999963
2019-01-02 09:49:00,0.010000000000019327,0.0,-0.009999999999990905,-0.09000000000000341,0.01999999999999602
2019-01-02 09:50:00,0.19999999999998863,0.010000000000005116,0.09000000000000341,0.1599999999999966,-0.00999999999999801
2019-01-02 09:51:00,0.09999999999999432,-0.010000000000005116,0.0,0.09000000000000341,0.10999999999999943
2019-01-02 09:52:00,-0.20999999999997954,-0.00999999999999801,-0.12000000000000455,-0.18999999999999773,0.020000000000003126
2019-01-02 09:53:00,-0.160000000000025,-0.030000000000001137,-0.060000000000002274,-0.21999999999999886,0.0
2019-01-02 09:54:00,-0.07999999999998408,0.020000000000003126,0.06999999999999318,-0.040000000000020464,-0.020000000000003126
2019-01-02 09:55:00,0.15000000000000568,0.01999999999999602,0.0800000000000125,0.14000000000001478,-0.10000000000000142
2019-01-02 09:56:00,0.18999999999999773,0.020000000000003126,0.1599999999999966,0.1699999999999875,-0.06499999999999773
2019-01-02 09:57:00,-0.020000000000010232,0.0,0.020000000000010232,0.0,-0.054999999999999716
2019-01-02 09:58:00,-0.12000000000000455,0.00999999999999801,-0.06999999999999318,-0.009999999999990905,0.03999999999999915
2019-01-02 09:59:00,-0.03999999999999204,-0.01999999999999602,-0.09000000000000341,-0.060000000000002274,0.030000000000001137
2019-01-02 10:00:00,-0.09000000000000341,0.0,-0.030000000000001137,0.0,0.060000000000002274
2019-01-02 10:01:00,-0.1699999999999875,-0.030000000000001137,-0.25,-0.28999999999999204,0.10000000000000142
2019-01-02 10:02:00,0.009999999999990905,0.01999999999999602,-0.030000000000001137,0.060000000000002274,-0.035000000000003695
2019-01-02 10:03:00,-0.009999999999990905,0.010000000000005116,0.04999999999998295,0.030000000000001137,-0.07500000000000284
2019-01-02 10:04:00,0.12000000000000455,0.01999999999999602,0.20000000000001705,0.22999999999998977,0.010000000000005116
2019-01-02 10:05:00,0.549999999999983,0.03999999999999915,0.46999999999999886,0.539999999999992,-0.10000000000000142
2019-01-02 10:06:00,0.12000000000000455,0.010000000000005116,0.01999999999998181,0.05000000000001137,-0.1700000000000017
2019-01-02 10:07:00,0.009999999999990905,0.01999999999999602,0.05000000000001137,-0.030000000000001137,0.00999999999999801
2019-01-02 10:08:00,0.09999999999999432,0.0,0.060000000000002274,0.12000000000000455,-0.02999999999999403
2019-01-02 10:09:00,0.5,0.030000000000001137,0.3400000000000034,0.549999999999983,-0.04000000000000625
2019-01-02 10:10:00,0.12000000000000455,0.00999999999999801,0.03999999999999204,0.040000000000020464,-0.10999999999999943
2019-01-02 10:11:00,-0.060000000000002274,-0.01999999999999602,-0.060000000000002274,-0.10500000000001819,-0.00999999999999801
2019-01-02 10:12:00,0.09000000000000341,0.02999999999999403,0.03999999999999204,0.09499999999999886,-0.01999999999999602
2019-01-02 10:13:00,0.09999999999999432,0.010000000000005116,0.05000000000001137,0.12000000000000455,-0.060000000000002274
2019-01-02 10:14:00,-0.12999999999999545,-0.020000000000003126,-0.05000000000001137,-0.12999999999999545,0.060000000000002274
2019-01-02 10:15:00,0.020000000000010232,0.020000000000003126,0.15000000000000568,0.11000000000001364,0.00999999999999801
2019-01-02 10:16:00,-0.2400000000000091,-0.020000000000003126,-0.10999999999998522,-0.28000000000000114,0.030000000000001137
2019-01-02 10:17:00,-0.04999999999998295,0.0,-0.09999999999999432,-0.05000000000001137,0.05999999999999517
2019-01-02 10:18:00,0.09999999999999432,0.0,0.01999999999998181,0.0800000000000125,0.0
2019-01-02 10:19:00,-0.0800000000000125,0.0,-0.060000000000002274,-0.07340000000002078,0.020000000000003126
2019-01-02 10:20:00,0.0,0.00999999999999801,-0.030000000000001137,-0.01659999999998263,0.0
2019-01-02 10:21:00,-0.009999999999990905,-0.00999999999999801,-0.009999999999990905,-0.060000000000002274,0.03999999999999915
2019-01-02 10:22:00,0.1699999999999875,0.020000000000003126,0.1699999999999875,0.1699999999999875,-0.04999999999999716
2019-01-02 10:23:00,-0.04999999999998295,0.0,-0.030000000000001137,-0.03999999999999204,-0.010000000000005116
2019-01-02 10:24:00,-0.009999999999990905,0.01999999999999602,0.040000000000020464,0.009999999999990905,-0.00999999999999801
2019-01-02 10:25:00,0.2799999999999727,0.03999999999999915,0.37999999999999545,0.37999999999999545,-0.04999999999999716
2019-01-02 10:26:00,-0.06999999999999318,-0.00999999999999801,-0.05000000000001137,-0.07999999999998408,-0.03999999999999915
2019-01-02 10:27:00,-0.4199999999999875,-0.03999999999999915,-0.2699999999999818,-0.4399999999999977,0.07000000000000028
2019-01-02 10:28:00,0.09000000000000341,0.00999999999999801,0.07999999999998408,0.04999999999998295,0.0
2019-01-02 10:29:00,-0.0700000000000216,0.0,-0.06999999999999318,-0.030000000000001137,0.10999999999999943
2019-01-02 10:30:00,-0.11999999999997613,-0.01999999999999602,-0.18999999999999773,-0.22999999999998977,-0.010000000000005116
2019-01-02 10:31:00,-0.020000000000010232,-0.020000000000003126,0.030000000000001137,0.0,0.0800000000000054
2019-01-02 10:32:00,-0.1699999999999875,-0.00999999999999801,-0.09000000000000341,-0.14009999999998968,0.00999999999999801
2019-01-02 10:33:00,-0.160000000000025,-0.020000000000003126,-0.060000000000002274,-0.08990000000000009,0.10999999999999943
2019-01-02 10:34:00,-0.1599999999999966,0.0,-0.18000000000000682,-0.17000000000001592,0.0
2019-01-02 10:35:00,0.11000000000001364,0.010000000000005116,0.020000000000010232,0.040000000000020464,-0.021000000000000796
2019-01-02 10:36:00,0.0,0.0,0.05000000000001137,0.05999999999997385,-0.06900000000000261
2019-01-02 10:37:00,0.009999999999990905,-0.010000000000005116,0.06999999999999318,0.05000000000001137,0.0
2019-01-02 10:38:00,0.28000000000000114,0.020000000000003126,0.09000000000000341,0.12999999999999545,-0.02999999999999403
2019-01-02 10:39:00,0.009999999999990905,0.00999999999999801,0.060000000000002274,0.0,-0.010000000000005116
2019-01-02 10:40:00,0.28000000000000114,0.03999999999999915,0.30999999999997385,0.4200000000000159,-0.05999999999999517
2019-01-02 10:41:00,-0.06999999999999318,-0.00999999999999801,-0.07999999999998408,-0.11000000000001364,-0.030000000000001137
2019-01-02 10:42:00,0.1599999999999966,0.00999999999999801,0.10999999999998522,0.15749999999999886,0.0
2019-01-02 10:43:00,0.11000000000001364,0.020000000000003126,0.13000000000002387,0.1525000000000034,-0.060000000000002274
2019-01-02 10:44:00,0.25,0.01999999999999602,0.08999999999997499,0.14000000000001478,-0.0799999999999983
2019-01-02 10:45:00,-0.040000000000020464,0.010000000000005116,-0.009999999999990905,0.0,0.0
2019-01-02 10:46:00,-0.06999999999999318,0.0,-0.13999999999998636,-0.13000000000002387,0.01999999999999602
2019-01-02 10:47:00,0.2400000000000091,0.00999999999999801,0.19999999999998863,0.27000000000001023,-0.04999999999999716
2019-01-02 10:48:00,-0.14000000000001478,0.00999999999999801,-0.009999999999990905,-0.09000000000000341,0.0
2019-01-02 10:49:00,-0.07999999999998408,-0.00999999999999801,-0.030000000000001137,-0.059899999999998954,0.03999999999999915
2019-01-02 10:50:00,-0.20000000000001705,-0.020000000000003126,-0.17000000000001592,-0.28010000000000446,0.020000000000003126
2019-01-02 10:51:00,0.15000000000000568,0.030000000000001137,0.13000000000002387,0.2300000000000182,-0.030000000000001137
2019-01-02 10:52:00,0.5500000000000114,0.030000000000001137,0.3299999999999841,0.5199999999999818,-0.09000000000000341
2019-01-02 10:53:00,-0.09000000000000341,0.0,-0.020000000000010232,-0.07999999999998408,-0.11999999999999744
2019-01-02 10:54:00,-0.009999999999990905,0.020000000000003126,-0.03999999999999204,-0.020000000000010232,-0.11999999999999744
2019-01-02 10:55:00,-0.020000000000010232,0.0,-0.009999999999990905,0.020000000000010232,0.01999999999999602
2019-01-02 10:56:00,0.12999999999999545,0.0,0.03999999999999204,0.06999999999999318,0.020000000000003126
2019-01-02 10:57:00,0.010000000000019327,0.0,0.020000000000010232,0.07999999999998408,0.0449999999999946
2019-01-02 10:58:00,-0.010000000000019327,0.01999999999999602,0.030000000000001137,-0.009999999999990905,-0.0049999999999954525
2019-01-02 10:59:00,0.0,0.0,0.060000000000002274,0.03999999999999204,0.054999999999999716
2019-01-02 11:00:00,-0.09999999999999432,-0.00999999999999801,-0.0800000000000125,-0.05999999999997385,0.07499999999999574
2019-01-02 11:01:00,-0.18000000000000682,-0.030000000000001137,-0.1699999999999875,-0.2600000000000193,-0.026199999999995782
2019-01-02 11:02:00,-0.09000000000000341,-0.00999999999999801,-0.0800000000000125,-0.09999999999999432,-0.0037999999999982492
2019-01-02 11:03:00,0.10000000000002274,0.01999999999999602,0.0800000000000125,0.12000000000000455,-0.029900000000004923
2019-01-02 11:04:00,0.13999999999998636,0.010000000000005116,0.10999999999998522,0.21999999999999886,-0.1500999999999948
2019-01-02 11:05:00,0.14000000000001478,0.01999999999999602,0.09999999999999432,0.15000000000000568,-0.10000000000000142
2019-01-02 11:06:00,0.23999999999998067,0.010000000000005116,0.25,0.28000000000000114,-0.05000000000000426
2019-01-02 11:07:00,-0.01999999999998181,0.0,-0.01999999999998181,-0.010000000000019327,-0.0799999999999983
2019-01-02 11:08:00,-0.020000000000010232,0.0,0.03999999999999204,-0.01999999999998181,0.0
2019-01-02 11:09:00,0.03999999999999204,0.00999999999999801,0.020000000000010232,0.09000000000000341,-0.00999999999999801
2019-01-02 11:10:00,-0.03999999999999204,0.0,-0.020000000000010232,-0.060000000000002274,0.060000000000002274
2019-01-02 11:11:00,0.060000000000002274,0.01999999999999602,0.0800000000000125,0.14999999999997726,-0.09000000000000341
2019-01-02 11:12:00,0.06999999999999318,0.0,0.009999999999990905,0.09000000000000341,0.00999999999999801
2019-01-02 11:13:00,0.15000000000000568,0.010000000000005116,0.07999999999998408,0.12000000000000455,-0.0799999999999983
2019-01-02 11:14:00,-0.009999999999990905,0.0,0.010000000000019327,0.0,0.030000000000001137
2019-01-02 11:15:00,0.1599999999999966,0.01999999999999602,0.06999999999999318,0.15000000000000568,0.04999999999999716
2019-01-02 11:16:00,-0.15000000000000568,-0.03999999999999915,-0.0800000000000125,-0.18999999999999773,0.010000000000005116
2019-01-02 11:17:00,-0.06999999999999318,-0.00999999999999801,-0.09999999999999432,-0.11000000000001364,0.02999999999999403
2019-01-02 11:18:00,-0.040000000000020464,0.0,0.010000000000019327,0.010000000000019327,0.0
2019-01-02 11:19:00,0.5300000000000011,0.05999999999999517,0.4299999999999784,0.5999999999999943,-0.02999999999999403
2019-01-02 11:20:00,0.09000000000000341,0.010000000000005116,0.040000000000020464,0.12000000000000455,-0.1600000000000037
2019-01-02 11:21:00,-0.060000000000002274,-0.030000000000001137,-0.060000000000002274,-0.11000000000001364,-0.01999999999999602
2019-01-02 11:22:00,-0.12999999999999545,-0.030000000000001137,-0.11000000000001364,-0.15000000000000568,0.09999999999999432
2019-01-02 11:23:00,-0.03999999999999204,-0.00999999999999801,-0.04999999999998295,-0.060000000000002274,0.025000000000005684
2019-01-02 11:24:00,0.04999999999998295,0.01999999999999602,0.09999999999999432,0.09000000000000341,-0.09500000000000597
2019-01-02 11:25:00,-0.1799999999999784,-0.01999999999999602,-0.040000000000020464,-0.060000000000002274,0.060000000000002274
2019-01-02 11:26:00,0.1699999999999875,0.030000000000001137,0.0800000000000125,0.12000000000000455,0.0
2019-01-02 11:27:00,-0.2400000000000091,-0.010000000000005116,-0.09000000000000341,-0.1799999999999784,0.0799999999999983
2019-01-02 11:28:00,-0.1599999999999966,-0.03999999999999915,-0.29999999999998295,-0.3200000000000216,0.10000000000000142
2019-01-02 11:29:00,-0.18999999999999773,-0.00999999999999801,-0.0800000000000125,-0.23499999999998522,0.00999999999999801
2019-01-02 11:30:00,-0.009999999999990905,0.0,0.05000000000001137,0.0049999999999954525,-0.01999999999999602
2019-01-02 11:31:00,-0.18000000000000682,-0.00999999999999801,-0.13000000000002387,-0.12000000000000455,0.03999999999999915
2019-01-02 11:32:00,0.060000000000002274,0.0,0.0700000000000216,0.03999999999999204,-0.030000000000001137
2019-01-02 11:33:00,0.009999999999990905,0.0,0.01999999999998181,0.030000000000001137,-0.00999999999999801
2019-01-02 11:34:00,0.15000000000000568,0.0,0.05000000000001137,0.15000000000000568,-0.020000000000003126
2019-01-02 11:35:00,0.15000000000000568,0.01999999999999602,0.030000000000001137,0.06999999999999318,0.030000000000001137
2019-01-02 11:36:00,-0.2599999999999909,-0.00999999999999801,-0.11000000000001364,-0.1699999999999875,-0.00999999999999801
2019-01-02 11:37:00,-0.030000000000001137,-0.00999999999999801,-0.060000000000002274,-0.07499999999998863,0.04999999999999716
2019-01-02 11:38:00,-0.12999999999999545,-0.010000000000005116,-0.07999999999998408,-0.14500000000001023,0.020000000000003126
2019-01-02 11:39:00,-0.05000000000001137,0.0,-0.09999999999999432,-0.060000000000002274,-0.060000000000002274
2019-01-02 11:40:00,0.09999999999999432,0.030000000000001137,0.1599999999999966,0.28999999999999204,-0.03999999999999915
2019-01-02 11:41:00,0.5800000000000125,0.030000000000001137,0.25,0.37999999999999545,-0.10000000000000142
2019-01-02 11:42:00,-0.060000000000002274,0.020000000000003126,0.030000000000001137,-0.06999999999999318,-0.10000000000000142
2019-01-02 11:43:00,0.1599999999999966,0.01999999999999602,0.06999999999999318,0.14000000000001478,-0.02999999999999403
2019-01-02 11:44:00,0.009999999999990905,0.0,-0.060000000000002274,-0.020000000000010232,-0.0015000000000000568
2019-01-02 11:45:00,0.010000000000019327,0.0,0.030000000000001137,0.06999999999999318,0.0015000000000000568
2019-01-02 11:46:00,-0.11000000000001364,-0.00999999999999801,-0.13999999999998636,-0.15989999999999327,0.03999999999999915
2019-01-02 11:47:00,0.030000000000001137,0.0,0.01999999999998181,-0.04009999999999536,0.019799999999996487
2019-01-02 11:48:00,0.0,0.0,-0.030000000000001137,-0.03999999999999204,0.0502000000000038
2019-01-02 11:49:00,0.11000000000001364,0.01999999999999602,0.12000000000000455,0.20999999999997954,-0.020000000000003126
2019-01-02 11:50:00,-0.040000000000020464,0.0,-0.020000000000010232,-0.03999999999999204,0.030000000000001137
2019-01-02 11:51:00,-0.4899999999999807,-0.05999999999999517,-0.28000000000000114,-0.5449999999999875,0.03999999999999915
2019-01-02 11:52:00,-0.060000000000002274,0.00999999999999801,0.0,-0.005000000000023874,-0.03999999999999915
2019-01-02 11:53:00,0.060000000000002274,0.020000000000003126,0.040000000000020464,0.11000000000001364,-0.00999999999999801
2019-01-02 11:54:00,-0.05000000000001137,0.0,0.009999999999990905,-0.030000000000001137,0.11999999999999744
2019-01-02 11:55:00,-0.19999999999998863,-0.030000000000001137,-0.1599999999999966,-0.21999999999999886,0.01850000000000307
2019-01-02 11:56:00,-0.020000000000010232,0.03999999999999915,0.21000000000000796,0.2599999999999909,-0.01850000000000307
2019-01-02 11:57:00,0.19999999999998863,0.0,-0.020000000000010232,-0.03999999999999204,-0.04999999999999716
2019-01-02 11:58:00,-0.09999999999999432,-0.00999999999999801,-0.06999999999999318,-0.12000000000000455,0.054999999999999716
2019-01-02 11:59:00,-0.27000000000001023,-0.020000000000003126,-0.28000000000000114,-0.3299999999999841,0.08500000000000085
2019-01-02 12:00:00,-0.22999999999998977,-0.01999999999999602,-0.17000000000001592,-0.160000000000025,0.00999999999999801
2019-01-02 12:01:00,0.03999999999999204,-0.020000000000003126,0.040000000000020464,0.010000000000019327,0.01999999999999602
2019-01-02 12:02:00,0.18999999999999773,0.020000000000003126,0.12999999999999545,0.19999999999998863,-0.02999999999999403
2019-01-02 12:03:00,-0.07999999999998408,0.00999999999999801,0.0,0.0,-0.060000000000002274
2019-01-02 12:04:00,-0.009999999999990905,-0.00999999999999801,-0.030000000000001137,-0.03999999999999204,0.04999999999999716
2019-01-02 12:05:00,0.08999999999997499,0.00999999999999801,0.04999999999998295,0.04999999999998295,-0.05999999999999517
2019-01-02 12:06:00,0.17000000000001592,0.01999999999999602,0.12000000000000455,0.20000000000001705,0.02999999999999403
2019-01-02 12:07:00,-0.18000000000000682,-0.01999999999999602,-0.12000000000000455,-0.21999999999999886,0.0
2019-01-02 12:08:00,-0.09000000000000341,-0.00999999999999801,-0.029999999999972715,-0.09000000000000341,-0.022999999999996135
2019-01-02 12:09:00,-0.009999999999990905,0.00999999999999801,0.009999999999990905,-0.020000000000010232,0.012999999999998124
2019-01-02 12:10:00,0.0800000000000125,0.0,0.09999999999999432,0.10000000000002274,-0.03999999999999915
2019-01-02 12:11:00,-0.020000000000010232,-0.020000000000003126,-0.03999999999999204,-0.040000000000020464,-0.04999999999999716
2019-01-02 12:12:00,-0.05000000000001137,-0.01999999999999602,-0.0800000000000125,-0.09999999999999432,0.04999999999999716
